"2023-01-13 23:36:38pm "," update "," UPDATE user SET `last_login` = '2023-01-13 23:36:38' WHERE 1=1  and user_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/login-check "," R: http://localhost/MultiVendor/admin"
"2023-01-13 23:47:12pm "," insert "," INSERT INTO category(`category_name`, `short_code`, `parent_category_id`, `element_id`, `description`, `category_image`, `created_by`, `return_or_replace`, `return_replace_validity`, `policy_covers`, `return_policy`, `created`) VALUES('Girls', 'kids-girls', '3', '', 'Girls', 'new_born_oic5.webp', '1', '', '', '', '', '2023-01-13 23:47:12') "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:47:12pm "," update "," UPDATE category SET `hierarchy` = '3,76' WHERE 1=1  and category_id = '76' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:47:12pm "," update "," UPDATE category SET `child_category` = '37,38,70,71,72,73,74,75,76' WHERE 1=1  and category_id = '3' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:47:34pm "," update "," UPDATE category SET `child_category` = '37,38,71,72,73,74,75,76' WHERE 1=1  and category_id = '3' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/70"
"2023-01-13 23:47:34pm "," update "," UPDATE category SET `category_name` = 'New Born', `short_code` = 'boys-new-born', `parent_category_id` = '75', `hierarchy` = '3,75,70', `element_id` = '', `description` = 'New Born', `category_image` = 'new_born_oic.webp', `modified_by` = '1', `modified` = '2023-01-13 23:47:34', `return_or_replace` = '', `return_replace_validity` = '', `policy_covers` = '', `return_policy` = '', `is_active` = 1 WHERE 1=1  and category_id = '70' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/70"
"2023-01-13 23:47:34pm "," update "," UPDATE category SET `child_category` = NULL WHERE 1=1  and category_id = '75' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/70"
"2023-01-13 23:47:48pm "," update "," UPDATE category SET `child_category` = '37,38,72,73,74,75,76' WHERE 1=1  and category_id = '3' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/71"
"2023-01-13 23:47:48pm "," update "," UPDATE category SET `category_name` = 'Infant', `short_code` = 'new-born-infant', `parent_category_id` = '70', `hierarchy` = '3,75,70,71', `element_id` = '', `description` = '', `category_image` = 'new_born_oic1.webp', `modified_by` = '1', `modified` = '2023-01-13 23:47:48', `return_or_replace` = '', `return_replace_validity` = '', `policy_covers` = '', `return_policy` = '', `is_active` = 1 WHERE 1=1  and category_id = '71' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/71"
"2023-01-13 23:47:48pm "," update "," UPDATE category SET `child_category` = NULL WHERE 1=1  and category_id = '70' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/71"
"2023-01-13 23:48:38pm "," update "," UPDATE category SET `child_category` = '' WHERE 1=1  and category_id = '70' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/71"
"2023-01-13 23:48:38pm "," update "," UPDATE category SET `category_name` = 'Infant', `short_code` = 'boys-infant', `parent_category_id` = '75', `hierarchy` = '3,75,71', `element_id` = '', `description` = '', `category_image` = 'new_born_oic1.webp', `modified_by` = '1', `modified` = '2023-01-13 23:48:38', `return_or_replace` = '', `return_replace_validity` = '', `policy_covers` = '', `return_policy` = '', `is_active` = 1 WHERE 1=1  and category_id = '71' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/71"
"2023-01-13 23:48:38pm "," update "," UPDATE category SET `child_category` = NULL WHERE 1=1  and category_id = '75' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/71"
"2023-01-13 23:48:49pm "," update "," UPDATE category SET `child_category` = '37,38,72,74,75,76' WHERE 1=1  and category_id = '3' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/73"
"2023-01-13 23:48:49pm "," update "," UPDATE category SET `category_name` = 'Child', `short_code` = 'boys-child', `parent_category_id` = '75', `hierarchy` = '3,75,73', `element_id` = '', `description` = 'Child', `category_image` = 'new_born_oic3.webp', `modified_by` = '1', `modified` = '2023-01-13 23:48:49', `return_or_replace` = '', `return_replace_validity` = '', `policy_covers` = '', `return_policy` = '', `is_active` = 1 WHERE 1=1  and category_id = '73' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/73"
"2023-01-13 23:48:49pm "," update "," UPDATE category SET `child_category` = NULL WHERE 1=1  and category_id = '75' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/73"
"2023-01-13 23:49:04pm "," update "," UPDATE category SET `child_category` = '37,38,72,75,76' WHERE 1=1  and category_id = '3' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/74"
"2023-01-13 23:49:04pm "," update "," UPDATE category SET `category_name` = 'Teen', `short_code` = 'boys-teen', `parent_category_id` = '75', `hierarchy` = '3,75,74', `element_id` = '', `description` = 'Teen', `category_image` = 'new_born_oic4.webp', `modified_by` = '1', `modified` = '2023-01-13 23:49:04', `return_or_replace` = '', `return_replace_validity` = '', `policy_covers` = '', `return_policy` = '', `is_active` = 1 WHERE 1=1  and category_id = '74' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/74"
"2023-01-13 23:49:04pm "," update "," UPDATE category SET `child_category` = NULL WHERE 1=1  and category_id = '75' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/74"
"2023-01-13 23:49:26pm "," update "," UPDATE category SET `child_category` = '37,38,75,76' WHERE 1=1  and category_id = '3' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/72"
"2023-01-13 23:49:26pm "," update "," UPDATE category SET `category_name` = 'Toddler', `short_code` = 'boys-toddler', `parent_category_id` = '75', `hierarchy` = '3,75,72', `element_id` = '', `description` = 'Toddler', `category_image` = 'new_born_oic2.webp', `modified_by` = '1', `modified` = '2023-01-13 23:49:26', `return_or_replace` = '', `return_replace_validity` = '', `policy_covers` = '', `return_policy` = '', `is_active` = 1 WHERE 1=1  and category_id = '72' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/72"
"2023-01-13 23:49:26pm "," update "," UPDATE category SET `child_category` = NULL WHERE 1=1  and category_id = '75' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/edit-category/72"
"2023-01-13 23:50:07pm "," insert "," INSERT INTO category(`category_name`, `short_code`, `parent_category_id`, `element_id`, `description`, `category_image`, `created_by`, `return_or_replace`, `return_replace_validity`, `policy_covers`, `return_policy`, `created`) VALUES('New Born', 'girls-new-born', '76', '', 'New Born girls', 'new_born_oic6.webp', '1', '', '', '', '', '2023-01-13 23:50:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:07pm "," update "," UPDATE category SET `hierarchy` = '3,76,77' WHERE 1=1  and category_id = '77' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:07pm "," update "," UPDATE category SET `child_category` = '77' WHERE 1=1  and category_id = '76' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:36pm "," insert "," INSERT INTO category(`category_name`, `short_code`, `parent_category_id`, `element_id`, `description`, `category_image`, `created_by`, `return_or_replace`, `return_replace_validity`, `policy_covers`, `return_policy`, `created`) VALUES('Infant', 'girls-infant', '76', '', 'Infant Girls', 'new_born_oic7.webp', '1', '', '', '', '', '2023-01-13 23:50:36') "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:36pm "," update "," UPDATE category SET `hierarchy` = '3,76,78' WHERE 1=1  and category_id = '78' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:36pm "," update "," UPDATE category SET `child_category` = '77,78' WHERE 1=1  and category_id = '76' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:56pm "," insert "," INSERT INTO category(`category_name`, `short_code`, `parent_category_id`, `element_id`, `description`, `category_image`, `created_by`, `return_or_replace`, `return_replace_validity`, `policy_covers`, `return_policy`, `created`) VALUES('Toddler', 'girls-toddler', '76', '', 'Toddler Girls', 'new_born_oic8.webp', '1', '', '', '', '', '2023-01-13 23:50:56') "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:56pm "," update "," UPDATE category SET `hierarchy` = '3,76,79' WHERE 1=1  and category_id = '79' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:50:56pm "," update "," UPDATE category SET `child_category` = '77,78,79' WHERE 1=1  and category_id = '76' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:51:31pm "," insert "," INSERT INTO category(`category_name`, `short_code`, `parent_category_id`, `element_id`, `description`, `category_image`, `created_by`, `return_or_replace`, `return_replace_validity`, `policy_covers`, `return_policy`, `created`) VALUES('Child', 'girls-child', '76', '', 'Child Girl', 'new_born_oic9.webp', '1', '', '', '', '', '2023-01-13 23:51:31') "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:51:31pm "," update "," UPDATE category SET `hierarchy` = '3,76,80' WHERE 1=1  and category_id = '80' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:51:31pm "," update "," UPDATE category SET `child_category` = '77,78,79,80' WHERE 1=1  and category_id = '76' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:51:59pm "," insert "," INSERT INTO category(`category_name`, `short_code`, `parent_category_id`, `element_id`, `description`, `category_image`, `created_by`, `return_or_replace`, `return_replace_validity`, `policy_covers`, `return_policy`, `created`) VALUES('Teen', 'girls-teen', '76', '', '', '', '1', '', '', '', '', '2023-01-13 23:51:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:51:59pm "," update "," UPDATE category SET `hierarchy` = '3,76,81' WHERE 1=1  and category_id = '81' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:51:59pm "," update "," UPDATE category SET `child_category` = '77,78,79,80,81' WHERE 1=1  and category_id = '76' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:57:06pm "," insert "," INSERT INTO category(`category_name`, `short_code`, `parent_category_id`, `element_id`, `description`, `category_image`, `created_by`, `return_or_replace`, `return_replace_validity`, `policy_covers`, `return_policy`, `created`) VALUES('Clothing Set', 'new-born-clothing-set', '70', '', 'Boys Clothing Set', 'new_born_oic10.webp', '1', '', '', '', '', '2023-01-13 23:57:06') "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:57:06pm "," update "," UPDATE category SET `hierarchy` = '3,75,70,82' WHERE 1=1  and category_id = '82' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
"2023-01-13 23:57:06pm "," update "," UPDATE category SET `child_category` = '82' WHERE 1=1  and category_id = '70' "," ::1 "," URL: http://localhost/MultiVendor/submit-category "," R: http://localhost/MultiVendor/add-category"
